"Year","predicted","conf.low","conf.high","Race","Sexual_Orientation","Gender","strata","strata2","state","Geographic","outcome"
"2013",28.93,22.7,36.07,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2013",24.54,19.56,30.3,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2013",10.24,8.96,11.67,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2013",31.39,24.8,38.82,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2013",34.37,27.22,42.31,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2013",26.27,20.8,32.59,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2013",19.58,17.72,21.59,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2013",31.75,26.63,37.36,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2013",29.93,23.31,37.51,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2013",26.22,20.43,32.96,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",9.13,8.84,9.43,"White","Heterosexual","Male","White-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",23.78,21.52,26.19,"White","Bisexual","Male","White-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",27.96,25.14,30.96,"White","Homosexual","Male","White-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",19.74,17.62,22.05,"White","Othersexual","Male","White-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",20.77,20.34,21.2,"White","Heterosexual","Female","White-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",38.99,37.42,40.58,"White","Bisexual","Female","White-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",32.96,29.89,36.2,"White","Homosexual","Female","White-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",24.41,22.48,26.46,"White","Othersexual","Female","White-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",9.06,8.17,10.03,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",21.93,16.94,27.89,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",24.55,19.21,30.81,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",15.72,12.32,19.85,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",11.29,10.27,12.39,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",25.76,21.22,30.89,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",24.19,18.29,31.26,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",17.07,13.76,20.97,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",7.34,6.83,7.88,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",18.25,15.08,21.9,"Black","Bisexual","Male","Black-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",21.6,18.04,25.63,"Black","Homosexual","Male","Black-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",18.36,14.86,22.46,"Black","Othersexual","Male","Black-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",10.61,10,11.26,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",18.03,16.22,19.99,"Black","Bisexual","Female","Black-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",15.93,13.15,19.16,"Black","Homosexual","Female","Black-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",17.62,14.94,20.67,"Black","Othersexual","Female","Black-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",8.65,8.15,9.18,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",29.79,26.14,33.72,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",27.88,24.28,31.79,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",23.13,19.97,26.64,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",15.35,14.69,16.03,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",30.11,28,32.3,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",29,25.35,32.94,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",24.77,22,27.77,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",11.05,10.05,12.14,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",26.8,21.79,32.48,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",27.71,22.2,33.99,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",20.74,16.42,25.85,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",17.95,16.7,19.27,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",33.5,30.16,37.01,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",28.8,23.34,34.94,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",26.11,21.88,30.84,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",10.73,9.63,11.94,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",28.65,22.99,35.08,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",26.49,21.03,32.79,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",23.14,18.32,28.77,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2015",19.29,17.69,20.99,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",31.68,27.31,36.39,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",32.92,26.28,40.33,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2015",26.22,21.24,31.89,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",9.94,9.64,10.24,"White","Heterosexual","Male","White-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",22.27,20.24,24.44,"White","Bisexual","Male","White-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",25.61,23.05,28.35,"White","Homosexual","Male","White-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",18.55,16.62,20.64,"White","Othersexual","Male","White-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",21.48,21.05,21.91,"White","Heterosexual","Female","White-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",35.31,34.01,36.63,"White","Bisexual","Female","White-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",27.78,25.25,30.45,"White","Homosexual","Female","White-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",21.9,20.19,23.72,"White","Othersexual","Female","White-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",9.72,8.83,10.69,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",22.54,17.71,28.25,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",23.06,17.99,29.05,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",14.46,11.43,18.13,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",11.68,10.67,12.77,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",23.51,19.8,27.67,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",25.2,19.3,32.2,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",14.28,11.63,17.42,"Asian","Othersexual","Female","Asian-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",7.99,7.44,8.58,"Black","Heterosexual","Male","Black-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",18.99,15.51,23.04,"Black","Bisexual","Male","Black-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",22.11,18.56,26.13,"Black","Homosexual","Male","Black-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",17.8,14.76,21.31,"Black","Othersexual","Male","Black-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",10.67,10.01,11.37,"Black","Heterosexual","Female","Black-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",19.04,17.14,21.09,"Black","Bisexual","Female","Black-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",17.57,14.67,20.91,"Black","Homosexual","Female","Black-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",16.17,13.71,18.97,"Black","Othersexual","Female","Black-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",8.51,8.03,9.02,"Hispanic","Heterosexual","Male","Hispanic-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",28.64,25.1,32.47,"Hispanic","Bisexual","Male","Hispanic-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",30.11,26.48,34.01,"Hispanic","Homosexual","Male","Hispanic-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",21.83,19.21,24.69,"Hispanic","Othersexual","Male","Hispanic-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",15.45,14.8,16.12,"Hispanic","Heterosexual","Female","Hispanic-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",27.95,26.1,29.89,"Hispanic","Bisexual","Female","Hispanic-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",29.29,25.75,33.11,"Hispanic","Homosexual","Female","Hispanic-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",21.33,19.06,23.78,"Hispanic","Othersexual","Female","Hispanic-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",10.98,10.02,12.01,"MultiRace","Heterosexual","Male","MultiRace-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",24.99,20.41,30.2,"MultiRace","Bisexual","Male","MultiRace-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",26.39,21.27,32.25,"MultiRace","Homosexual","Male","MultiRace-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",22.48,17.95,27.78,"MultiRace","Othersexual","Male","MultiRace-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",19.9,18.65,21.22,"MultiRace","Heterosexual","Female","MultiRace-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",32.57,29.63,35.67,"MultiRace","Bisexual","Female","MultiRace-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",26.28,21.4,31.83,"MultiRace","Homosexual","Female","MultiRace-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",21.8,18.26,25.82,"MultiRace","Othersexual","Female","MultiRace-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",10.23,9.14,11.44,"OtherRace","Heterosexual","Male","OtherRace-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",27.63,22.21,33.79,"OtherRace","Bisexual","Male","OtherRace-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",26.63,21.14,32.95,"OtherRace","Homosexual","Male","OtherRace-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",20.13,15.86,25.21,"OtherRace","Othersexual","Male","OtherRace-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2017",18.89,17.24,20.65,"OtherRace","Heterosexual","Female","OtherRace-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",32.79,28.51,37.37,"OtherRace","Bisexual","Female","OtherRace-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",30.11,23.72,37.39,"OtherRace","Homosexual","Female","OtherRace-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2017",22.24,17.63,27.65,"OtherRace","Othersexual","Female","OtherRace-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2019",10.59,10.28,10.9,"White","Heterosexual","Male","White-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2019",23.28,21.39,25.28,"White","Bisexual","Male","White-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2019",24.25,21.79,26.9,"White","Homosexual","Male","White-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2019",18.38,16.46,20.47,"White","Othersexual","Male","White-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2019",20.66,20.23,21.1,"White","Heterosexual","Female","White-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2019",32.32,31.14,33.53,"White","Bisexual","Female","White-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2019",26.22,23.86,28.72,"White","Homosexual","Female","White-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2019",20.19,18.6,21.88,"White","Othersexual","Female","White-Female","Othersexual-Female","All 46 States","States","Been Cyber-Bullied"
"2019",10.1,9.17,11.1,"Asian","Heterosexual","Male","Asian-Male","Heterosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2019",20.35,15.67,26.01,"Asian","Bisexual","Male","Asian-Male","Bisexual-Male","All 46 States","States","Been Cyber-Bullied"
"2019",22.57,17.51,28.57,"Asian","Homosexual","Male","Asian-Male","Homosexual-Male","All 46 States","States","Been Cyber-Bullied"
"2019",16.82,13.36,20.96,"Asian","Othersexual","Male","Asian-Male","Othersexual-Male","All 46 States","States","Been Cyber-Bullied"
"2019",12.18,11.1,13.34,"Asian","Heterosexual","Female","Asian-Female","Heterosexual-Female","All 46 States","States","Been Cyber-Bullied"
"2019",19.18,16.01,22.82,"Asian","Bisexual","Female","Asian-Female","Bisexual-Female","All 46 States","States","Been Cyber-Bullied"
"2019",24.03,18.46,30.64,"Asian","Homosexual","Female","Asian-Female","Homosexual-Female","All 46 States","States","Been Cyber-Bullied"
